id,espece,role,appareil,chemin_wide,chemin_crop_large,statut,area_ratio,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_w,bbox_h,bbox_area,bbox_valid
VAN-2019.00788_P1,Bombus_rupestris,male,P1,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00788_P1.JPG,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00788_P1.JPG,paire_exploitable,0.1000830791210801,0,0,380,285,380,285,108300,True
VAN-2019.00788_P2,Bombus_rupestris,male,P2,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00788_P2.JPG,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00788_P2.JPG,paire_exploitable,0.1289001504698634,0,0,381,286,381,286,108966,True
VAN-2019.00788_S1,Bombus_rupestris,male,S1,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00788_S1.jpg,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00788_S1.jpg,paire_exploitable,0.1655176565378307,0,0,1227,921,1227,921,1130067,True
VAN-2019.00788_S2,Bombus_rupestris,male,S2,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00788_S2.jpg,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00788_S2.jpg,paire_exploitable,0.3539812967975348,0,0,1795,1347,1795,1347,2417865,True
VAN-2019.00788_S3,Bombus_rupestris,male,S3,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00788_S3.jpg,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00788_S3.jpg,paire_exploitable,0.3706010463674045,0,0,1837,1378,1837,1378,2531386,True
VAN-2019.00814_P1,Bombus_rupestris,male,P1,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00814_P1.JPG,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00814_P1.JPG,paire_exploitable,0.1672770587398663,0,0,388,291,388,291,112908,True
VAN-2019.00814_P2,Bombus_rupestris,male,P2,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00814_P2.JPG,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00814_P2.JPG,paire_exploitable,0.1758171187081471,0,0,369,276,369,276,101844,True
VAN-2019.00814_S1,Bombus_rupestris,male,S1,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00814_S1.jpg,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00814_S1.jpg,paire_exploitable,0.3496158387197836,0,0,1784,1338,1784,1338,2386992,True
VAN-2019.00814_S2,Bombus_rupestris,male,S2,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00814_S2.jpg,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00814_S2.jpg,paire_exploitable,0.3738356615222807,0,0,1845,1384,1845,1384,2553480,True
VAN-2019.00814_S3,Bombus_rupestris,male,S3,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00814_S3.jpg,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00814_S3.jpg,paire_exploitable,0.4299325474981878,0,0,1978,1484,1978,1484,2935352,True
VAN-2019.00822_P1,Bombus_rupestris,male,P1,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00822_P1.JPG,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00822_P1.JPG,paire_exploitable,0.2149858985241368,0,0,383,287,383,287,109921,True
VAN-2019.00822_P2,Bombus_rupestris,male,P2,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00822_P2.JPG,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00822_P2.JPG,paire_exploitable,0.2070258261594001,0,0,378,284,378,284,107352,True
VAN-2019.00822_S1,Bombus_rupestris,male,S1,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00822_S1.jpg,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00822_S1.jpg,paire_exploitable,0.3301661771979698,0,0,1734,1300,1734,1300,2254200,True
VAN-2019.00822_S2,Bombus_rupestris,male,S2,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00822_S2.jpg,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00822_S2.jpg,paire_exploitable,0.2736521326857338,0,0,1578,1184,1578,1184,1868352,True
VAN-2019.00822_S3,Bombus_rupestris,male,S3,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00822_S3.jpg,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00822_S3.jpg,paire_exploitable,0.3813013067294752,0,0,1863,1398,1863,1398,2604474,True
VAN-2019.00824_P1,Bombus_rupestris,male,P1,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00824_P1.JPG,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00824_P1.JPG,paire_exploitable,0.4716753613709871,0,0,351,263,351,263,92313,True
VAN-2019.00824_P2,Bombus_rupestris,male,P2,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00824_P2.JPG,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00824_P2.JPG,paire_exploitable,0.4283544352016303,0,0,346,260,346,260,89960,True
VAN-2019.00849_P1,Bombus_rupestris,male,P1,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00849_P1.JPG,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00849_P1.JPG,paire_exploitable,0.1263028060437866,0,0,384,288,384,288,110592,True
VAN-2019.00849_P2,Bombus_rupestris,male,P2,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00849_P2.JPG,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00849_P2.JPG,paire_exploitable,0.3029647991510697,0,0,380,284,380,284,107920,True
VAN-2019.00849_S1,Bombus_rupestris,male,S1,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00849_S1.jpg,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00849_S1.jpg,paire_exploitable,0.3949949110517433,0,0,1896,1423,1896,1423,2698008,True
VAN-2019.00849_S2,Bombus_rupestris,male,S2,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00849_S2.jpg,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00849_S2.jpg,paire_exploitable,0.200014991608213,0,0,1350,1012,1350,1012,1366200,True
VAN-2019.00849_S3,Bombus_rupestris,male,S3,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00849_S3.jpg,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00849_S3.jpg,paire_exploitable,0.274109258372169,0,0,1580,1185,1580,1185,1872300,True
VAN-2019.00850_P1,Bombus_rupestris,male,P1,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00850_P1.JPG,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00850_P1.JPG,paire_exploitable,0.1627328657296126,0,0,375,282,375,282,105750,True
VAN-2019.00850_P2,Bombus_rupestris,male,P2,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00850_P2.JPG,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00850_P2.JPG,paire_exploitable,0.1957878824130768,0,0,379,285,379,285,108015,True
VAN-2019.00850_S1,Bombus_rupestris,male,S1,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00850_S1.jpg,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00850_S1.jpg,paire_exploitable,0.2767177103597869,0,0,1587,1191,1587,1191,1890117,True
VAN-2019.00850_S2,Bombus_rupestris,male,S2,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00850_S2.jpg,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00850_S2.jpg,paire_exploitable,0.2847351463028703,0,0,1610,1208,1610,1208,1944880,True
VAN-2019.00850_S3,Bombus_rupestris,male,S3,data/images/orga_widecrop/Bombus_rupestris/male/VAN-2019.00850_S3.jpg,data/images/orga_cropping/Bombus_rupestris/male/VAN-2019.00850_S3.jpg,paire_exploitable,0.177084604240721,0,0,1270,952,1270,952,1209040,True
2007.0712_P1,Bombus_rupestris,queen,P1,data/images/orga_widecrop/Bombus_rupestris/queen/2007.0712_P1.JPG,data/images/orga_cropping/Bombus_rupestris/queen/2007.0712_P1.JPG,paire_exploitable,0.087491190979563,0,0,382,286,382,286,109252,True
2007.0712_P2,Bombus_rupestris,queen,P2,data/images/orga_widecrop/Bombus_rupestris/queen/2007.0712_P2.JPG,data/images/orga_cropping/Bombus_rupestris/queen/2007.0712_P2.JPG,paire_exploitable,0.1085901760547109,0,0,375,282,375,282,105750,True
2007.0712_S1,Bombus_rupestris,queen,S1,data/images/orga_widecrop/Bombus_rupestris/queen/2007.0712_S1.jpg,data/images/orga_cropping/Bombus_rupestris/queen/2007.0712_S1.jpg,paire_exploitable,0.4223169706176191,0,0,1961,1471,1961,1471,2884631,True
2007.0712_S2,Bombus_rupestris,queen,S2,data/images/orga_widecrop/Bombus_rupestris/queen/2007.0712_S2.jpg,data/images/orga_cropping/Bombus_rupestris/queen/2007.0712_S2.jpg,paire_exploitable,0.4110210061675838,0,0,1934,1451,1934,1451,2806234,True
2007.0712_S3,Bombus_rupestris,queen,S3,data/images/orga_widecrop/Bombus_rupestris/queen/2007.0712_S3.jpg,data/images/orga_cropping/Bombus_rupestris/queen/2007.0712_S3.jpg,paire_exploitable,0.3887370594470485,0,0,1881,1411,1881,1411,2654091,True
ABAURA5676_P1,Bombus_rupestris,queen,P1,data/images/orga_widecrop/Bombus_rupestris/queen/ABAURA5676_P1.JPG,data/images/orga_cropping/Bombus_rupestris/queen/ABAURA5676_P1.JPG,paire_exploitable,0.1269241410533729,0,0,367,275,367,275,100925,True
ABAURA5676_P2,Bombus_rupestris,queen,P2,data/images/orga_widecrop/Bombus_rupestris/queen/ABAURA5676_P2.JPG,data/images/orga_cropping/Bombus_rupestris/queen/ABAURA5676_P2.JPG,paire_exploitable,0.133712,0,0,366,274,366,274,100284,True
ABAURA5676_S1,Bombus_rupestris,queen,S1,data/images/orga_widecrop/Bombus_rupestris/queen/ABAURA5676_S1.jpg,data/images/orga_cropping/Bombus_rupestris/queen/ABAURA5676_S1.jpg,paire_exploitable,0.3672749397251193,0,0,1829,1371,1829,1371,2507559,True
ABAURA5676_S2,Bombus_rupestris,queen,S2,data/images/orga_widecrop/Bombus_rupestris/queen/ABAURA5676_S2.jpg,data/images/orga_cropping/Bombus_rupestris/queen/ABAURA5676_S2.jpg,paire_exploitable,0.3188223154773129,0,0,1704,1278,1704,1278,2177712,True
ABAURA5676_S3,Bombus_rupestris,queen,S3,data/images/orga_widecrop/Bombus_rupestris/queen/ABAURA5676_S3.jpg,data/images/orga_cropping/Bombus_rupestris/queen/ABAURA5676_S3.jpg,paire_exploitable,0.347398326554591,0,0,1778,1334,1778,1334,2371852,True
ABAURA7910_P1,Bombus_rupestris,queen,P1,data/images/orga_widecrop/Bombus_rupestris/queen/ABAURA7910_P1.JPG,data/images/orga_cropping/Bombus_rupestris/queen/ABAURA7910_P1.JPG,paire_exploitable,0.1306016721355363,0,0,380,285,380,285,108300,True
ABAURA7910_P2,Bombus_rupestris,queen,P2,data/images/orga_widecrop/Bombus_rupestris/queen/ABAURA7910_P2.JPG,data/images/orga_cropping/Bombus_rupestris/queen/ABAURA7910_P2.JPG,paire_exploitable,0.1560634442674323,0,0,378,283,378,283,106974,True
D26-5618_P2,Bombus_rupestris,queen,P2,data/images/orga_widecrop/Bombus_rupestris/queen/D26-5618_P2.JPG,data/images/orga_cropping/Bombus_rupestris/queen/D26-5618_P2.JPG,paire_exploitable,0.1963721197572397,0,0,352,264,352,264,92928,True
D26-5618_S1,Bombus_rupestris,queen,S1,data/images/orga_widecrop/Bombus_rupestris/queen/D26-5618_S1.jpg,data/images/orga_cropping/Bombus_rupestris/queen/D26-5618_S1.jpg,paire_exploitable,0.3391777130946437,0,0,1757,1318,1757,1318,2315726,True
D26-5618_S2,Bombus_rupestris,queen,S2,data/images/orga_widecrop/Bombus_rupestris/queen/D26-5618_S2.jpg,data/images/orga_cropping/Bombus_rupestris/queen/D26-5618_S2.jpg,paire_exploitable,0.3811969322169219,0,0,1863,1397,1863,1397,2602611,True
D26-5618_S3,Bombus_rupestris,queen,S3,data/images/orga_widecrop/Bombus_rupestris/queen/D26-5618_S3.jpg,data/images/orga_cropping/Bombus_rupestris/queen/D26-5618_S3.jpg,paire_exploitable,0.3951000304505138,0,0,1897,1422,1897,1422,2697534,True
FR15ABOM100721030_P1,Bombus_rupestris,queen,P1,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM100721030_P1.JPG,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM100721030_P1.JPG,paire_exploitable,0.2292067931959834,0,0,2328,1747,2328,1747,4067016,True
FR15ABOM100721030_P2,Bombus_rupestris,queen,P2,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM100721030_P2.JPG,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM100721030_P2.JPG,paire_exploitable,0.2289443927458448,0,0,2328,1745,2328,1745,4062360,True
FR15ABOM100721030_S1,Bombus_rupestris,queen,S1,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM100721030_S1.jpg,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM100721030_S1.jpg,paire_exploitable,0.4427030155089637,0,0,2007,1506,2007,1506,3022542,True
FR15ABOM100721030_S2,Bombus_rupestris,queen,S2,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM100721030_S2.jpg,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM100721030_S2.jpg,paire_exploitable,0.2706551225190118,0,0,1570,1177,1570,1177,1847890,True
FR15ABOM100721030_S3,Bombus_rupestris,queen,S3,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM100721030_S3.jpg,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM100721030_S3.jpg,paire_exploitable,0.2744039484019778,0,0,1581,1185,1581,1185,1873485,True
FR15ABOM100721031_P1,Bombus_rupestris,queen,P1,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM100721031_P1.JPG,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM100721031_P1.JPG,paire_exploitable,0.230553962517313,0,0,2335,1752,2335,1752,4090920,True
FR15ABOM100721031_P2,Bombus_rupestris,queen,P2,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM100721031_P2.JPG,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM100721031_P2.JPG,paire_exploitable,0.2297320449561403,0,0,2332,1748,2332,1748,4076336,True
FR15ABOM100721031_S1,Bombus_rupestris,queen,S1,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM100721031_S1.jpg,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM100721031_S1.jpg,paire_exploitable,0.2868693254061423,0,0,1616,1212,1616,1212,1958592,True
FR15ABOM100721031_S2,Bombus_rupestris,queen,S2,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM100721031_S2.jpg,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM100721031_S2.jpg,paire_exploitable,0.3053839408472039,0,0,1668,1250,1668,1250,2085000,True
FR15ABOM100721031_S3,Bombus_rupestris,queen,S3,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM100721031_S3.jpg,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM100721031_S3.jpg,paire_exploitable,0.3204624377020422,0,0,1708,1281,1708,1281,2187948,True
FR15ABOM100721032_P1,Bombus_rupestris,queen,P1,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM100721032_P1.JPG,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM100721032_P1.JPG,paire_exploitable,0.2326978012465373,0,0,2346,1760,2346,1760,4128960,True
FR15ABOM100721032_P2,Bombus_rupestris,queen,P2,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM100721032_P2.JPG,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM100721032_P2.JPG,paire_exploitable,0.2322352190096953,0,0,2344,1758,2344,1758,4120752,True
FR15ABOM100721032_S1,Bombus_rupestris,queen,S1,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM100721032_S1.jpg,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM100721032_S1.jpg,paire_exploitable,0.3725833474796158,0,0,1842,1381,1842,1381,2543802,True
FR15ABOM100721032_S2,Bombus_rupestris,queen,S2,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM100721032_S2.jpg,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM100721032_S2.jpg,paire_exploitable,0.295453470252748,0,0,1640,1230,1640,1230,2017200,True
FR15ABOM100721032_S3,Bombus_rupestris,queen,S3,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM100721032_S3.jpg,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM100721032_S3.jpg,paire_exploitable,0.2814512137803295,0,0,1600,1201,1600,1201,1921600,True
FR15ABOM110721013_P1,Bombus_rupestris,queen,P1,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM110721013_P1.JPG,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM110721013_P1.JPG,paire_exploitable,0.2277327631759291,0,0,2321,1741,2321,1741,4040861,True
FR15ABOM110721013_P2,Bombus_rupestris,queen,P2,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM110721013_P2.JPG,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM110721013_P2.JPG,paire_exploitable,0.2300935218649007,0,0,2333,1750,2333,1750,4082750,True
FR15ABOM110721013_S1,Bombus_rupestris,queen,S1,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM110721013_S1.jpg,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM110721013_S1.jpg,paire_exploitable,0.378881287082728,0,0,1857,1393,1857,1393,2586801,True
FR15ABOM110721013_S2,Bombus_rupestris,queen,S2,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM110721013_S2.jpg,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM110721013_S2.jpg,paire_exploitable,0.3395638004174606,0,0,1759,1318,1759,1318,2318362,True
FR15ABOM110721013_S3,Bombus_rupestris,queen,S3,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM110721013_S3.jpg,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM110721013_S3.jpg,paire_exploitable,0.3035551524129505,0,0,1662,1247,1662,1247,2072514,True
FR15ABOM120621015_P1,Bombus_rupestris,queen,P1,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM120621015_P1.JPG,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM120621015_P1.JPG,paire_exploitable,0.2270464980811403,0,0,2318,1738,2318,1738,4028684,True
FR15ABOM120621015_P2,Bombus_rupestris,queen,P2,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM120621015_P2.JPG,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM120621015_P2.JPG,paire_exploitable,0.2342873077533472,0,0,2354,1766,2354,1766,4157164,True
FR15ABOM120621015_S1,Bombus_rupestris,queen,S1,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM120621015_S1.jpg,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM120621015_S1.jpg,paire_exploitable,0.4271842384976809,0,0,1972,1479,1972,1479,2916588,True
FR15ABOM120621015_S2,Bombus_rupestris,queen,S2,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM120621015_S2.jpg,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM120621015_S2.jpg,paire_exploitable,0.4227190419410057,0,0,1962,1471,1962,1471,2886102,True
FR15ABOM120621015_S3,Bombus_rupestris,queen,S3,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM120621015_S3.jpg,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM120621015_S3.jpg,paire_exploitable,0.4166355301985171,0,0,1947,1461,1947,1461,2844567,True
FR15ABOM130621006_P1,Bombus_rupestris,queen,P1,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM130621006_P1.JPG,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM130621006_P1.JPG,paire_exploitable,0.2334918782101223,0,0,2350,1763,2350,1763,4143050,True
FR15ABOM130621006_P2,Bombus_rupestris,queen,P2,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM130621006_P2.JPG,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM130621006_P2.JPG,paire_exploitable,0.2333594381203832,0,0,2350,1762,2350,1762,4140700,True
FR15ABOM130621006_S1,Bombus_rupestris,queen,S1,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM130621006_S1.jpg,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM130621006_S1.jpg,paire_exploitable,0.3435670396842403,0,0,1769,1326,1769,1326,2345694,True
FR15ABOM130621006_S2,Bombus_rupestris,queen,S2,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM130621006_S2.jpg,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM130621006_S2.jpg,paire_exploitable,0.3031292260340615,0,0,1661,1246,1661,1246,2069606,True
FR15ABOM130621006_S3,Bombus_rupestris,queen,S3,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM130621006_S3.jpg,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM130621006_S3.jpg,paire_exploitable,0.2964752248673044,0,0,1643,1232,1643,1232,2024176,True
FR15ABOM200821156_P1,Bombus_rupestris,queen,P1,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM200821156_P1.JPG,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM200821156_P1.JPG,paire_exploitable,0.2821173416940789,0,0,2583,1938,2583,1938,5005854,True
FR15ABOM200821156_P2,Bombus_rupestris,queen,P2,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM200821156_P2.JPG,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM200821156_P2.JPG,paire_exploitable,0.2814625240759176,0,0,2581,1935,2581,1935,4994235,True
FR15ABOM200821156_S1,Bombus_rupestris,queen,S1,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM200821156_S1.jpg,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM200821156_S1.jpg,paire_exploitable,0.3110882492214174,0,0,1683,1262,1683,1262,2123946,True
FR15ABOM200821156_S2,Bombus_rupestris,queen,S2,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM200821156_S2.jpg,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM200821156_S2.jpg,paire_exploitable,0.2974987370872758,0,0,1646,1234,1646,1234,2031164,True
FR15ABOM200821156_S3,Bombus_rupestris,queen,S3,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM200821156_S3.jpg,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM200821156_S3.jpg,paire_exploitable,0.2860414932557018,0,0,1614,1210,1614,1210,1952940,True
FR15ABOM210821077_P1,Bombus_rupestris,queen,P1,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM210821077_P1.JPG,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM210821077_P1.JPG,paire_exploitable,0.2309819412583679,0,0,2338,1753,2338,1753,4098514,True
FR15ABOM210821077_P2,Bombus_rupestris,queen,P2,data/images/orga_widecrop/Bombus_rupestris/queen/FR15ABOM210821077_P2.JPG,data/images/orga_cropping/Bombus_rupestris/queen/FR15ABOM210821077_P2.JPG,paire_exploitable,0.2276346447945521,0,0,2320,1741,2320,1741,4039120,True
